"","rcid","session","date","unres","me","nu","di","hr","co","ec"
"2398",5010,64,2009-12-10,"R/64/90",1,0,0,0,0,0
"2399",5011,64,2009-12-10,"R/64/91",1,0,0,1,1,0
"2400",5012,64,2009-12-10,"R/64/93",1,0,0,1,1,0
"2401",5013,64,2009-12-10,"R/64/94",1,0,0,1,1,0
"2402",5014,64,2009-12-10,"R/64/98",0,0,0,0,1,1
"2403",5015,64,2009-12-10,"R/64/99",0,0,0,0,1,0
"2404",5016,64,2009-12-10,"R/64/105",0,0,0,0,1,0
"2405",5017,64,2009-12-10,"R/64/88",0,0,0,0,0,0
"2406",5018,64,2009-12-10,"R/64/106",0,0,0,0,1,0
"2407",5019,64,2009-12-10,"R/64/87",1,0,0,0,0,0
"2408",5020,64,2009-12-10,"R/64/92",1,0,0,1,1,0
"2409",5021,64,2009-12-10,"R/64/95",1,0,0,1,1,0
"2410",5022,64,2009-12-10,"R/64/97",0,0,0,0,1,0
"2411",5023,64,2009-12-18,"R/64/147",0,0,0,1,0,0
"2412",5024,64,2009-12-18,"R/64/160",0,0,0,1,0,0
"2413",5025,64,2009-12-18,"R/64/170",0,0,0,1,0,0
"2414",5026,64,2009-12-18,"R/64/172",0,0,0,1,0,1
"2415",5027,64,2009-12-18,"R/64/173",0,0,0,1,0,0
"2416",5028,64,2009-12-18,"R/64/174",0,0,0,1,0,0
"2417",5029,64,2009-12-18,"R/64/175",0,0,0,1,0,0
"2418",5030,64,2009-12-18,"R/64/176",0,0,0,1,0,0
"2419",5031,64,2009-12-18,"R/64/148",1,0,0,1,0,0
"2420",5032,64,2009-12-18,"R/64/150",1,0,0,0,1,0
"2421",5033,64,2009-12-18,"R/64/151",0,0,0,1,1,0
"2422",5034,64,2009-12-18,"R/64/152",0,0,0,1,0,0
"2423",5035,64,2009-12-18,"R/64/156",0,0,0,1,0,0
"2424",5036,64,2009-12-18,"R/64/157",0,0,0,1,0,0
"2425",5037,64,2009-12-21,"R/64/195",1,0,0,0,0,1
"2426",5038,64,2009-12-21,"R/64/185",1,0,0,0,1,1
"2427",5039,64,2009-12-21,"R/64/188",0,0,0,0,0,1
"2428",5040,64,2009-12-21,"R/64/209",0,0,0,0,0,1
"2429",5041,64,2009-12-21,"R/64/197",0,0,0,0,0,1
"2430",5042,64,2009-12-21,"R/64/189",0,0,0,0,0,1
"2431",5043,64,2009-12-24,"R/64/238",0,0,0,1,0,0
"2432",5044,64,2010-02-26,"R/64/254",0,0,0,1,0,0
"2433",5045,64,2010-06-24,"R/64/282",1,0,0,0,0,0
"2434",5046,64,2010-07-28,"R/64/292",0,0,0,1,0,0
"2435",5047,64,2010-09-07,"R/64/296",0,0,0,0,0,1
"2436",5116,66,2011-11-18,"R/66/11",0,0,0,0,0,0
"2437",5117,66,2011-11-18,"R/66/12",0,0,0,0,0,0
"2438",5118,66,2011-12-19,"R/66/136",0,0,0,1,0,0
"2439",5119,66,2011-11-30,"R/66/14",1,0,0,0,0,0
"2440",5120,66,2011-12-19,"R/66/143",0,0,0,1,0,0
"2441",5121,66,2011-12-19,"R/66/144",1,0,0,1,0,0
"2442",5122,66,2011-12-19,"R/66/146",1,0,0,0,1,0
"2443",5123,66,2011-12-19,"R/66/147",0,0,0,1,1,0
"2444",5124,66,2011-11-30,"R/66/15",1,0,0,0,0,0
"2445",5125,66,2011-12-19,"R/66/153",0,0,0,1,0,0
"2446",5126,66,2011-12-19,"R/66/154",0,0,0,1,0,0
"2447",5127,66,2011-12-19,"R/66/155",0,0,0,1,0,1
"2448",5128,66,2011-12-19,"R/66/156",0,0,0,1,0,0
"2449",5129,66,2011-12-19,"R/66/159",0,0,0,1,0,0
"2450",5130,66,2011-11-30,"R/66/16",1,0,0,0,0,0
"2451",5131,66,2011-12-19,"R/66/161",0,0,0,1,0,0
"2452",5132,66,2011-11-30,"R/66/17",1,0,0,0,0,0
"2453",5133,66,2011-12-19,"R/66/174",0,0,0,1,0,0
"2454",5134,66,2011-12-19,"R/66/175",0,0,0,1,0,0
"2455",5135,66,2011-12-19,"R/66/176",1,0,0,1,0,0
"2456",5136,66,2011-11-30,"R/66/18",1,0,0,0,0,0
"2457",5137,66,2011-12-22,"R/66/186",0,0,0,0,0,1
"2458",5138,66,2011-11-30,"R/66/19",1,0,0,0,0,0
"2459",5139,66,2011-12-22,"R/66/192",1,0,0,0,0,1
"2460",5140,66,2011-12-22,"R/66/195",0,0,0,0,0,1
"2461",5141,66,2011-09-16,"R/66/1A",0,0,0,0,0,0
"2462",5142,66,2011-12-02,"R/66/21",0,0,1,0,0,1
"2463",5143,66,2011-12-02,"R/66/22",0,0,0,0,0,0
"2464",5144,66,2011-12-22,"R/66/225",1,0,0,0,1,1
"2465",5145,66,2011-12-24,"R/66/230",0,0,0,1,0,0
"2466",5146,66,2011-12-24,"R/66/231",0,0,0,0,0,0
"2467",5147,66,2011-12-02,"R/66/26",0,1,0,0,0,0
"2468",5148,66,2011-12-02,"R/66/27",0,0,1,0,0,0
"2469",5149,66,2011-12-02,"R/66/28",0,1,1,0,0,0
"2470",5150,66,2011-12-02,"R/66/29",0,0,1,0,0,0
"2471",5151,66,2011-12-02,"R/66/32",0,0,1,0,0,0
"2472",5152,66,2011-12-02,"R/66/33",0,1,1,0,0,0
"2473",5153,66,2011-12-02,"R/66/37",0,0,1,0,0,0
"2474",5154,66,2011-12-02,"R/66/39",0,0,1,0,0,0
"2475",5155,66,2011-12-02,"R/66/40",0,1,1,0,0,0
"2476",5156,66,2011-12-02,"R/66/44",0,1,0,0,0,0
"2477",5157,66,2011-12-02,"R/66/45",0,1,1,0,0,0
"2478",5158,66,2011-12-02,"R/66/46",0,1,1,0,0,0
"2479",5159,66,2011-12-02,"R/66/48",0,1,1,0,0,0
"2480",5160,66,2011-12-02,"R/66/49",0,0,1,0,0,0
"2481",5161,66,2011-12-02,"R/66/51",0,1,1,0,0,0
"2482",5162,66,2011-12-02,"R/66/57",0,1,1,0,0,0
"2483",5163,66,2011-10-25,"R/66/6",0,0,0,0,0,1
"2484",5164,66,2011-12-02,"R/66/61",1,1,1,0,0,0
"2485",5165,66,2011-12-02,"R/66/64",0,1,0,0,0,0
"2486",5166,66,2011-12-09,"R/66/72",1,0,0,0,0,0
"2487",5167,66,2011-12-09,"R/66/73",0,0,0,0,0,0
"2488",5168,66,2011-12-09,"R/66/74",1,0,0,0,0,0
"2489",5169,66,2011-12-09,"R/66/75",1,0,0,0,0,0
"2490",5170,66,2011-12-09,"R/66/76",1,0,0,1,1,0
"2491",5171,66,2011-12-09,"R/66/77",1,0,0,1,1,0
"2492",5172,66,2011-12-09,"R/66/78",1,0,0,1,1,0
"2493",5173,66,2011-12-09,"R/66/79",1,0,0,1,1,0
"2494",5174,66,2011-12-09,"R/66/80",1,0,0,1,1,0
"2495",5175,66,2011-12-09,"R/66/82",0,0,0,0,1,0
"2496",5176,66,2011-12-09,"R/66/83",0,0,0,0,1,1
"2497",5177,66,2011-12-09,"R/66/84",0,0,0,0,1,0
"2498",5178,66,2011-12-09,"R/66/90",0,0,0,0,1,0
"2499",5179,66,2012-04-09,"R/66/257",0,0,0,0,0,0
"2500",5180,66,2012-02-16,"R/66/253",1,0,0,0,0,0
"2501",5249,68,2013-10-29,"R/68/8",0,0,0,0,0,0
"2502",5250,68,2013-11-26,"R/68/17",1,0,0,0,0,0
"2503",5251,68,2013-11-26,"R/68/16",1,0,0,0,0,0
"2504",5252,68,2013-11-26,"R/68/15",1,0,0,0,0,0
"2505",5253,68,2013-11-26,"R/68/14",1,0,0,0,0,0
"2506",5254,68,2013-11-26,"R/68/13",1,0,0,0,0,0
"2507",5255,68,2013-11-26,"R/68/12",1,0,0,0,0,0
"2508",5256,68,2013-12-05,"R/68/24",0,0,0,0,0,0
"2509",5257,68,2013-12-05,"R/68/28",0,1,0,0,0,0
"2510",5258,68,2013-12-05,"R/68/29",0,0,1,0,0,0
"2511",5259,68,2013-12-05,"R/68/30",0,0,1,0,0,0
"2512",5260,68,2013-12-05,"R/68/31",0,0,1,0,0,0
"2513",5261,68,2013-12-05,"R/68/32",0,1,1,0,0,0
"2514",5262,68,2013-12-05,"R/68/35",0,1,1,0,0,0
"2515",5263,68,2013-12-05,"R/68/38",0,0,1,0,0,0
"2516",5264,68,2013-12-05,"R/68/39",0,1,1,0,0,0
"2517",5265,68,2013-12-05,"R/68/40",0,1,1,0,0,0
"2518",5266,68,2013-12-05,"R/68/42",0,1,0,0,0,0
"2519",5267,68,2013-12-05,"R/68/43",0,0,1,0,0,0
"2520",5268,68,2013-12-05,"R/68/44",0,0,1,0,0,0
"2521",5269,68,2013-12-05,"R/68/46",0,1,1,0,0,0
"2522",5270,68,2013-12-05,"R/68/51",0,1,1,0,0,0
"2523",5271,68,2013-12-05,"R/68/56",0,0,1,0,0,0
"2524",5272,68,2013-12-05,"R/68/58",0,1,1,0,0,0
"2525",5273,68,2013-12-05,"R/68/65",0,1,1,0,0,0
"2526",5274,68,2013-12-05,"R/68/68",0,1,1,0,0,0
"2527",5275,68,2013-12-05,"R/68/47",0,1,1,0,0,0
"2528",5276,68,2013-12-09,"R/68/70",0,0,0,0,0,0
"2529",5277,68,2013-12-11,"R/68/88",0,0,0,0,1,1
"2530",5278,68,2013-12-11,"R/68/97",0,0,0,0,1,0
"2531",5279,68,2013-12-11,"R/68/96",0,0,0,0,1,0
"2532",5280,68,2013-12-11,"R/68/89",0,0,0,0,1,0
"2533",5281,68,2013-12-11,"R/68/83",1,0,0,1,1,0
"2534",5282,68,2013-12-11,"R/68/82",1,0,0,1,1,0
"2535",5283,68,2013-12-11,"R/68/81",1,0,0,1,1,0
"2536",5284,68,2013-12-11,"R/68/80",1,0,0,1,1,0
"2537",5285,68,2013-12-11,"R/68/76",1,0,0,0,0,0
"2538",5286,68,2013-12-11,"R/68/79",1,0,0,0,0,0
"2539",5287,68,2013-12-11,"R/68/84",1,0,0,0,1,0
"2540",5288,68,2013-12-11,"R/68/87",0,0,0,0,1,0
"2541",5289,68,2013-12-11,"R/68/78",1,0,0,0,0,0
"2542",5290,68,2013-12-11,"R/68/77",1,0,0,0,0,0
"2543",5291,68,2013-12-18,"R/68/182",0,0,0,1,0,0
"2544",5292,68,2013-12-18,"R/68/175",0,0,0,1,0,0
"2545",5293,68,2013-12-18,"R/68/168",0,0,0,1,0,0
"2546",5294,68,2013-12-18,"R/68/161",0,0,0,1,0,0
"2547",5295,68,2013-12-18,"R/68/162",0,0,0,1,0,0
"2548",5296,68,2013-12-18,"R/68/158",0,0,0,1,0,1
"2549",5297,68,2013-12-18,"R/68/159",0,0,0,1,0,0
"2550",5298,68,2013-12-18,"R/68/154",1,0,0,1,1,0
"2551",5299,68,2013-12-18,"R/68/152",0,0,0,1,1,0
"2552",5300,68,2013-12-18,"R/68/151",0,0,0,1,0,0
"2553",5301,68,2013-12-18,"R/68/150",0,0,0,1,0,0
"2554",5302,68,2013-12-18,"R/68/144",0,0,0,1,0,0
"2555",5303,68,2013-12-18,"R/68/184",0,0,0,1,0,0
"2556",5304,68,2013-12-20,"R/68/200",0,0,0,0,0,1
"2557",5305,68,2013-12-20,"R/68/209",0,0,0,0,0,1
"2558",5306,68,2013-12-20,"R/68/235",1,0,0,1,1,0
"2559",5307,68,2013-12-20,"R/68/206",0,0,0,0,0,1
"2560",5308,68,2013-12-27,"R/68/241",0,0,0,1,0,0
"2561",5309,68,2014-03-27,"R/68/262",0,0,0,0,0,0
"2562",5310,68,2014-06-05,"R/68/274",0,0,0,1,0,0
"2563",5311,68,2014-06-30,"R/68/292",0,0,0,0,0,0
"2564",5312,68,2014-09-09,"R/68/304",0,0,0,0,0,1
"2565",9001,2,1947-05-06,"SS/1/59",0,0,0,0,0,0
"2566",9002,2,1947-05-06,"SS/1/114",1,0,0,0,0,0
"2567",9003,2,1947-05-06,"SS/1/115",1,0,0,0,0,0
"2568",9004,2,1947-05-02,"SS/1/175",1,0,0,0,0,0
"2569",9005,2,1947-05-02,"SS/1/176A",1,0,0,0,0,0
"2570",9006,2,1947-05-02,"SS/1/176B",1,0,0,0,0,0
"2571",9014,16,1961-08-01,"SS/3/139",0,0,0,0,0,0
"2572",9015,18,1963-06-04,"SS/4/23A",0,0,0,0,0,0
"2573",9016,18,1963-06-04,"SS/4/23B",0,0,0,0,0,0
"2574",9017,18,1963-06-04,"SS/4/23C",0,0,0,0,0,0
"2575",9042,22,1967-07-02,"ESS/5/70",1,0,0,0,0,0
"2576",9043,22,1967-07-02,"ESS/5/71",1,0,0,0,0,0
"2577",9044,22,1967-07-02,"ESS/5/77",1,0,0,0,0,0
"2578",9045,22,1967-07-02,"ESS/5/80",1,0,0,0,0,0
"2579",9046,22,1967-07-02,"ESS/5/85",1,0,0,0,1,0
"2580",9047,22,1967-07-02,"ESS/5/86",1,0,0,0,0,0
"2581",9048,22,1967-07-02,"ESS/5/90",1,0,0,0,0,0
"2582",9049,22,1967-07-02,"ESS/5/95",1,0,0,0,0,0
"2583",9050,22,1967-07-02,"ESS/5/96",1,0,0,0,0,0
"2584",9051,22,1967-07-02,"ESS/5/100",1,0,0,0,1,0
"2585",9052,22,1967-07-02,"ESS/5/101",1,0,0,0,0,0
"2586",9053,22,1967-07-02,"ESS/5/102",1,0,0,0,0,0
"2587",9054,22,1967-07-05,"ESS/5/41",1,0,0,0,0,0
"2588",9055,22,1967-07-05,"ESS/5/97",0,0,0,0,0,0
"2589",9056,22,1967-07-05,"ESS/5/100",1,0,0,0,0,0
